customer_id,first_name,last_name,gender,age,city,country,signup_date,customer_segment,email
279,Customer279,LN279,Male,53,Chattogram,Bangladesh,2024-03-16,Home Office,customer279@mail.com
280,Customer280,LN280,Female,35,Chattogram,Bangladesh,2021-11-23,Consumer,customer280@mail.com
281,Customer281,LN281,Female,20,Rajshahi,Bangladesh,2024-12-09,Home Office,customer281@mail.com
282,Customer282,LN282,Female,45,Chattogram,Bangladesh,2021-07-29,Corporate,customer282@mail.com
283,Customer283,LN283,Female,23,Khulna,Bangladesh,2024-08-12,Corporate,customer283@mail.com
284,Customer284,LN284,Male,61,Dhaka,Bangladesh,2024-11-22,Home Office,customer284@mail.com
285,Customer285,LN285,Female,61,Chattogram,Bangladesh,2024-02-01,Consumer,customer285@mail.com
286,Customer286,LN286,Male,38,Sylhet,Bangladesh,2022-09-28,Consumer,customer286@mail.com
287,Customer287,LN287,Male,45,Khulna,Bangladesh,2023-05-18,Corporate,customer287@mail.com
288,Customer288,LN288,Male,57,Sylhet,Bangladesh,2024-05-17,Corporate,customer288@mail.com
289,Customer289,LN289,Male,18,Khulna,Bangladesh,2022-03-04,Corporate,customer289@mail.com
290,Customer290,LN290,Female,53,Chattogram,Bangladesh,2022-01-28,Corporate,customer290@mail.com
291,Customer291,LN291,Male,38,Dhaka,Bangladesh,2023-04-06,Consumer,customer291@mail.com
292,Customer292,LN292,Male,60,Sylhet,Bangladesh,2023-07-05,Home Office,customer292@mail.com
293,Customer293,LN293,Male,52,Khulna,Bangladesh,2024-02-07,Consumer,customer293@mail.com
294,Customer294,LN294,Female,30,Rajshahi,Bangladesh,2021-12-14,Home Office,customer294@mail.com
295,Customer295,LN295,Female,66,Chattogram,Bangladesh,2021-02-19,Corporate,customer295@mail.com
296,Customer296,LN296,Female,27,Dhaka,Bangladesh,2023-07-05,Corporate,customer296@mail.com
297,Customer297,LN297,Female,61,Chattogram,Bangladesh,2024-02-03,Home Office,customer297@mail.com
298,Customer298,LN298,Male,64,Rajshahi,Bangladesh,2024-12-14,Corporate,customer298@mail.com
299,Customer299,LN299,Male,27,Dhaka,Bangladesh,2024-10-28,Consumer,customer299@mail.com
300,Customer300,LN300,Female,63,Rajshahi,Bangladesh,2023-11-17,Corporate,customer300@mail.com
301,Customer301,LN301,Male,30,Chattogram,Bangladesh,2023-08-26,Corporate,customer301@mail.com
302,Customer302,LN302,Male,54,Khulna,Bangladesh,2023-03-11,Corporate,customer302@mail.com
303,Customer303,LN303,Male,55,Chattogram,Bangladesh,2024-07-20,Corporate,customer303@mail.com
304,Customer304,LN304,Female,41,Chattogram,Bangladesh,2023-10-14,Consumer,customer304@mail.com
305,Customer305,LN305,Female,19,Chattogram,Bangladesh,2022-10-11,Home Office,customer305@mail.com
306,Customer306,LN306,Male,39,Sylhet,Bangladesh,2024-09-25,Corporate,customer306@mail.com
307,Customer307,LN307,Female,34,Rajshahi,Bangladesh,2021-10-28,Corporate,customer307@mail.com
308,Customer308,LN308,Female,53,Rajshahi,Bangladesh,2024-07-12,Consumer,customer308@mail.com
309,Customer309,LN309,Female,31,Rajshahi,Bangladesh,2021-06-15,Consumer,customer309@mail.com
310,Customer310,LN310,Female,27,Sylhet,Bangladesh,2021-11-12,Consumer,customer310@mail.com
311,Customer311,LN311,Female,52,Khulna,Bangladesh,2021-01-01,Corporate,customer311@mail.com
312,Customer312,LN312,Male,42,Chattogram,Bangladesh,2023-10-17,Home Office,customer312@mail.com
313,Customer313,LN313,Female,20,Khulna,Bangladesh,2024-07-08,Consumer,customer313@mail.com
314,Customer314,LN314,Male,64,Sylhet,Bangladesh,2021-03-04,Consumer,customer314@mail.com
315,Customer315,LN315,Male,55,Rajshahi,Bangladesh,2022-04-28,Consumer,customer315@mail.com
316,Customer316,LN316,Female,34,Chattogram,Bangladesh,2024-09-06,Home Office,customer316@mail.com
317,Customer317,LN317,Male,29,Dhaka,Bangladesh,2024-05-09,Corporate,customer317@mail.com
318,Customer318,LN318,Male,69,Dhaka,Bangladesh,2021-08-10,Corporate,customer318@mail.com
319,Customer319,LN319,Male,41,Khulna,Bangladesh,2021-06-01,Corporate,customer319@mail.com
320,Customer320,LN320,Female,46,Rajshahi,Bangladesh,2022-10-06,Consumer,customer320@mail.com
321,Customer321,LN321,Female,60,Dhaka,Bangladesh,2022-09-18,Corporate,customer321@mail.com
322,Customer322,LN322,Male,42,Khulna,Bangladesh,2025-01-25,Consumer,customer322@mail.com
323,Customer323,LN323,Female,53,Sylhet,Bangladesh,2021-08-05,Home Office,customer323@mail.com
324,Customer324,LN324,Female,43,Khulna,Bangladesh,2021-07-15,Home Office,customer324@mail.com
325,Customer325,LN325,Female,55,Khulna,Bangladesh,2024-05-10,Corporate,customer325@mail.com
326,Customer326,LN326,Female,18,Khulna,Bangladesh,2023-09-22,Consumer,customer326@mail.com
327,Customer327,LN327,Male,37,Chattogram,Bangladesh,2023-10-12,Consumer,customer327@mail.com
328,Customer328,LN328,Male,45,Khulna,Bangladesh,2022-10-09,Corporate,customer328@mail.com
329,Customer329,LN329,Female,33,Khulna,Bangladesh,2024-06-11,Home Office,customer329@mail.com
330,Customer330,LN330,Female,64,Chattogram,Bangladesh,2024-03-10,Home Office,customer330@mail.com
331,Customer331,LN331,Male,34,Chattogram,Bangladesh,2022-12-09,Home Office,customer331@mail.com
332,Customer332,LN332,Male,57,Sylhet,Bangladesh,2023-12-17,Home Office,customer332@mail.com
333,Customer333,LN333,Female,45,Rajshahi,Bangladesh,2024-03-11,Home Office,customer333@mail.com
334,Customer334,LN334,Male,29,Dhaka,Bangladesh,2022-12-23,Corporate,customer334@mail.com
335,Customer335,LN335,Female,44,Dhaka,Bangladesh,2022-10-02,Corporate,customer335@mail.com
336,Customer336,LN336,Female,59,Khulna,Bangladesh,2021-04-16,Corporate,customer336@mail.com
337,Customer337,LN337,Male,64,Sylhet,Bangladesh,2021-06-14,Home Office,customer337@mail.com
338,Customer338,LN338,Male,47,Khulna,Bangladesh,2021-08-03,Home Office,customer338@mail.com
339,Customer339,LN339,Female,58,Dhaka,Bangladesh,2023-12-31,Corporate,customer339@mail.com
340,Customer340,LN340,Female,51,Chattogram,Bangladesh,2021-03-31,Corporate,customer340@mail.com
341,Customer341,LN341,Male,54,Rajshahi,Bangladesh,2023-05-24,Home Office,customer341@mail.com
342,Customer342,LN342,Female,23,Sylhet,Bangladesh,2024-06-05,Consumer,customer342@mail.com
343,Customer343,LN343,Male,24,Chattogram,Bangladesh,2024-01-08,Corporate,customer343@mail.com
344,Customer344,LN344,Female,49,Rajshahi,Bangladesh,2022-08-31,Home Office,customer344@mail.com
345,Customer345,LN345,Male,49,Sylhet,Bangladesh,2021-12-15,Home Office,customer345@mail.com
346,Customer346,LN346,Male,42,Sylhet,Bangladesh,2023-06-13,Corporate,customer346@mail.com
347,Customer347,LN347,Male,50,Dhaka,Bangladesh,2021-09-03,Consumer,customer347@mail.com
348,Customer348,LN348,Female,24,Chattogram,Bangladesh,2021-09-29,Home Office,customer348@mail.com
349,Customer349,LN349,Female,69,Sylhet,Bangladesh,2022-02-07,Corporate,customer349@mail.com
350,Customer350,LN350,Male,29,Sylhet,Bangladesh,2024-02-14,Home Office,customer350@mail.com
351,Customer351,LN351,Female,33,Rajshahi,Bangladesh,2024-12-29,Home Office,customer351@mail.com
352,Customer352,LN352,Male,33,Dhaka,Bangladesh,2025-01-05,Home Office,customer352@mail.com
353,Customer353,LN353,Male,60,Khulna,Bangladesh,2024-04-10,Home Office,customer353@mail.com
354,Customer354,LN354,Female,53,Dhaka,Bangladesh,2023-11-06,Consumer,customer354@mail.com
355,Customer355,LN355,Female,30,Khulna,Bangladesh,2023-08-19,Corporate,customer355@mail.com
356,Customer356,LN356,Male,24,Chattogram,Bangladesh,2023-06-17,Corporate,customer356@mail.com
357,Customer357,LN357,Female,53,Chattogram,Bangladesh,2023-12-16,Corporate,customer357@mail.com
358,Customer358,LN358,Female,64,Sylhet,Bangladesh,2024-02-01,Corporate,customer358@mail.com
359,Customer359,LN359,Male,68,Chattogram,Bangladesh,2021-10-11,Corporate,customer359@mail.com
360,Customer360,LN360,Male,26,Sylhet,Bangladesh,2022-06-01,Consumer,customer360@mail.com
361,Customer361,LN361,Female,49,Dhaka,Bangladesh,2022-09-10,Home Office,customer361@mail.com
362,Customer362,LN362,Male,28,Chattogram,Bangladesh,2024-07-25,Home Office,customer362@mail.com
363,Customer363,LN363,Male,25,Dhaka,Bangladesh,2022-09-04,Corporate,customer363@mail.com
364,Customer364,LN364,Female,50,Dhaka,Bangladesh,2023-01-20,Home Office,customer364@mail.com
365,Customer365,LN365,Male,40,Chattogram,Bangladesh,2024-07-16,Home Office,customer365@mail.com
366,Customer366,LN366,Male,42,Dhaka,Bangladesh,2022-02-04,Home Office,customer366@mail.com
367,Customer367,LN367,Female,25,Chattogram,Bangladesh,2021-03-27,Corporate,customer367@mail.com
368,Customer368,LN368,Female,62,Chattogram,Bangladesh,2021-11-16,Corporate,customer368@mail.com
369,Customer369,LN369,Male,39,Chattogram,Bangladesh,2023-11-22,Consumer,customer369@mail.com
370,Customer370,LN370,Male,21,Khulna,Bangladesh,2021-12-02,Corporate,customer370@mail.com
371,Customer371,LN371,Female,57,Dhaka,Bangladesh,2021-02-20,Consumer,customer371@mail.com
372,Customer372,LN372,Female,20,Rajshahi,Bangladesh,2024-01-08,Corporate,customer372@mail.com
373,Customer373,LN373,Female,46,Chattogram,Bangladesh,2021-06-23,Home Office,customer373@mail.com
374,Customer374,LN374,Female,58,Dhaka,Bangladesh,2022-05-16,Consumer,customer374@mail.com
375,Customer375,LN375,Male,46,Sylhet,Bangladesh,2021-03-17,Consumer,customer375@mail.com
376,Customer376,LN376,Female,51,Chattogram,Bangladesh,2021-11-12,Consumer,customer376@mail.com
377,Customer377,LN377,Female,51,Chattogram,Bangladesh,2024-10-28,Corporate,customer377@mail.com
378,Customer378,LN378,Male,45,Rajshahi,Bangladesh,2024-01-10,Consumer,customer378@mail.com
379,Customer379,LN379,Female,30,Khulna,Bangladesh,2022-11-28,Corporate,customer379@mail.com
380,Customer380,LN380,Male,32,Khulna,Bangladesh,2023-10-07,Consumer,customer380@mail.com
381,Customer381,LN381,Female,40,Chattogram,Bangladesh,2023-01-02,Corporate,customer381@mail.com
382,Customer382,LN382,Female,61,Dhaka,Bangladesh,2023-12-31,Consumer,customer382@mail.com
383,Customer383,LN383,Female,43,Sylhet,Bangladesh,2023-08-27,Home Office,customer383@mail.com
384,Customer384,LN384,Male,21,Sylhet,Bangladesh,2023-05-04,Home Office,customer384@mail.com
385,Customer385,LN385,Male,43,Dhaka,Bangladesh,2022-10-28,Consumer,customer385@mail.com
386,Customer386,LN386,Female,57,Chattogram,Bangladesh,2022-10-14,Corporate,customer386@mail.com
387,Customer387,LN387,Male,26,Sylhet,Bangladesh,2023-12-31,Corporate,customer387@mail.com
388,Customer388,LN388,Male,22,Khulna,Bangladesh,2021-02-15,Corporate,customer388@mail.com
389,Customer389,LN389,Male,49,Dhaka,Bangladesh,2023-12-07,Home Office,customer389@mail.com
390,Customer390,LN390,Male,37,Rajshahi,Bangladesh,2024-12-16,Home Office,customer390@mail.com
391,Customer391,LN391,Male,67,Chattogram,Bangladesh,2021-05-29,Home Office,customer391@mail.com
392,Customer392,LN392,Male,28,Dhaka,Bangladesh,2023-06-29,Corporate,customer392@mail.com
393,Customer393,LN393,Female,32,Sylhet,Bangladesh,2024-02-28,Corporate,customer393@mail.com
394,Customer394,LN394,Female,49,Chattogram,Bangladesh,2022-04-01,Corporate,customer394@mail.com
395,Customer395,LN395,Male,45,Khulna,Bangladesh,2023-05-27,Consumer,customer395@mail.com
396,Customer396,LN396,Female,39,Chattogram,Bangladesh,2023-08-24,Consumer,customer396@mail.com
397,Customer397,LN397,Female,58,Chattogram,Bangladesh,2023-05-19,Consumer,customer397@mail.com
398,Customer398,LN398,Female,34,Khulna,Bangladesh,2023-07-18,Home Office,customer398@mail.com
399,Customer399,LN399,Female,43,Khulna,Bangladesh,2023-10-21,Home Office,customer399@mail.com
400,Customer400,LN400,Male,61,Chattogram,Bangladesh,2023-09-28,Corporate,customer400@mail.com
401,Customer401,LN401,Female,24,Khulna,Bangladesh,2023-02-13,Consumer,customer401@mail.com
402,Customer402,LN402,Female,59,Dhaka,Bangladesh,2021-09-01,Corporate,customer402@mail.com
403,Customer403,LN403,Male,43,Khulna,Bangladesh,2022-04-19,Consumer,customer403@mail.com
404,Customer404,LN404,Male,42,Khulna,Bangladesh,2022-01-17,Consumer,customer404@mail.com
405,Customer405,LN405,Female,27,Chattogram,Bangladesh,2024-02-01,Corporate,customer405@mail.com
406,Customer406,LN406,Female,62,Dhaka,Bangladesh,2022-05-04,Corporate,customer406@mail.com
407,Customer407,LN407,Female,36,Rajshahi,Bangladesh,2023-11-27,Consumer,customer407@mail.com
408,Customer408,LN408,Female,28,Rajshahi,Bangladesh,2024-09-18,Consumer,customer408@mail.com
409,Customer409,LN409,Female,30,Sylhet,Bangladesh,2022-02-01,Home Office,customer409@mail.com
410,Customer410,LN410,Female,25,Khulna,Bangladesh,2021-10-23,Corporate,customer410@mail.com
411,Customer411,LN411,Male,57,Khulna,Bangladesh,2021-04-17,Corporate,customer411@mail.com
412,Customer412,LN412,Female,21,Dhaka,Bangladesh,2023-05-10,Corporate,customer412@mail.com
413,Customer413,LN413,Female,64,Rajshahi,Bangladesh,2023-08-12,Corporate,customer413@mail.com
414,Customer414,LN414,Male,48,Sylhet,Bangladesh,2022-06-14,Consumer,customer414@mail.com
415,Customer415,LN415,Male,45,Dhaka,Bangladesh,2024-01-12,Home Office,customer415@mail.com
416,Customer416,LN416,Male,28,Khulna,Bangladesh,2023-07-23,Corporate,customer416@mail.com
417,Customer417,LN417,Male,60,Rajshahi,Bangladesh,2021-10-15,Consumer,customer417@mail.com
418,Customer418,LN418,Female,18,Sylhet,Bangladesh,2022-12-07,Consumer,customer418@mail.com
419,Customer419,LN419,Female,66,Chattogram,Bangladesh,2025-01-24,Consumer,customer419@mail.com
420,Customer420,LN420,Female,64,Rajshahi,Bangladesh,2021-08-03,Consumer,customer420@mail.com
421,Customer421,LN421,Female,69,Sylhet,Bangladesh,2024-07-28,Consumer,customer421@mail.com
422,Customer422,LN422,Female,55,Dhaka,Bangladesh,2023-01-02,Corporate,customer422@mail.com
423,Customer423,LN423,Female,41,Chattogram,Bangladesh,2025-01-22,Corporate,customer423@mail.com
424,Customer424,LN424,Male,64,Sylhet,Bangladesh,2021-12-10,Home Office,customer424@mail.com
425,Customer425,LN425,Female,48,Sylhet,Bangladesh,2021-07-13,Corporate,customer425@mail.com
426,Customer426,LN426,Male,58,Khulna,Bangladesh,2021-06-07,Consumer,customer426@mail.com
427,Customer427,LN427,Male,63,Rajshahi,Bangladesh,2022-04-10,Home Office,customer427@mail.com
428,Customer428,LN428,Female,67,Khulna,Bangladesh,2021-04-14,Consumer,customer428@mail.com
429,Customer429,LN429,Male,43,Chattogram,Bangladesh,2021-02-03,Consumer,customer429@mail.com
430,Customer430,LN430,Female,66,Sylhet,Bangladesh,2024-01-31,Corporate,customer430@mail.com
431,Customer431,LN431,Male,67,Khulna,Bangladesh,2022-10-01,Consumer,customer431@mail.com
432,Customer432,LN432,Female,22,Rajshahi,Bangladesh,2021-11-21,Corporate,customer432@mail.com
433,Customer433,LN433,Male,37,Chattogram,Bangladesh,2022-11-22,Consumer,customer433@mail.com
434,Customer434,LN434,Female,69,Dhaka,Bangladesh,2022-08-15,Home Office,customer434@mail.com
435,Customer435,LN435,Female,58,Khulna,Bangladesh,2021-05-21,Consumer,customer435@mail.com
436,Customer436,LN436,Female,28,Chattogram,Bangladesh,2022-04-19,Corporate,customer436@mail.com
437,Customer437,LN437,Female,50,Dhaka,Bangladesh,2023-11-21,Consumer,customer437@mail.com
438,Customer438,LN438,Female,67,Khulna,Bangladesh,2023-06-03,Corporate,customer438@mail.com
439,Customer439,LN439,Male,55,Chattogram,Bangladesh,2021-03-04,Corporate,customer439@mail.com
440,Customer440,LN440,Male,44,Chattogram,Bangladesh,2024-01-16,Home Office,customer440@mail.com
441,Customer441,LN441,Male,51,Khulna,Bangladesh,2021-10-31,Corporate,customer441@mail.com
442,Customer442,LN442,Female,32,Chattogram,Bangladesh,2023-12-21,Home Office,customer442@mail.com
443,Customer443,LN443,Male,49,Sylhet,Bangladesh,2022-01-31,Home Office,customer443@mail.com
444,Customer444,LN444,Female,38,Khulna,Bangladesh,2021-11-30,Consumer,customer444@mail.com
445,Customer445,LN445,Female,63,Chattogram,Bangladesh,2023-02-25,Home Office,customer445@mail.com
446,Customer446,LN446,Male,22,Dhaka,Bangladesh,2022-02-15,Corporate,customer446@mail.com
447,Customer447,LN447,Male,23,Dhaka,Bangladesh,2021-10-11,Corporate,customer447@mail.com
448,Customer448,LN448,Female,55,Sylhet,Bangladesh,2022-04-11,Home Office,customer448@mail.com
449,Customer449,LN449,Male,39,Khulna,Bangladesh,2021-03-21,Consumer,customer449@mail.com
450,Customer450,LN450,Female,35,Chattogram,Bangladesh,2023-02-23,Home Office,customer450@mail.com
451,Customer451,LN451,Female,31,Chattogram,Bangladesh,2024-01-06,Home Office,customer451@mail.com
452,Customer452,LN452,Female,27,Dhaka,Bangladesh,2023-01-03,Corporate,customer452@mail.com
453,Customer453,LN453,Female,63,Sylhet,Bangladesh,2024-10-16,Consumer,customer453@mail.com
454,Customer454,LN454,Female,30,Dhaka,Bangladesh,2021-03-18,Consumer,customer454@mail.com
455,Customer455,LN455,Male,48,Dhaka,Bangladesh,2022-05-24,Consumer,customer455@mail.com
456,Customer456,LN456,Male,47,Sylhet,Bangladesh,2024-04-02,Consumer,customer456@mail.com
457,Customer457,LN457,Female,20,Khulna,Bangladesh,2023-10-30,Corporate,customer457@mail.com
458,Customer458,LN458,Female,47,Chattogram,Bangladesh,2024-04-13,Consumer,customer458@mail.com
459,Customer459,LN459,Male,23,Khulna,Bangladesh,2022-04-07,Consumer,customer459@mail.com
460,Customer460,LN460,Male,46,Rajshahi,Bangladesh,2024-08-23,Consumer,customer460@mail.com
461,Customer461,LN461,Female,25,Rajshahi,Bangladesh,2021-09-02,Corporate,customer461@mail.com
462,Customer462,LN462,Male,61,Rajshahi,Bangladesh,2021-05-02,Corporate,customer462@mail.com
463,Customer463,LN463,Female,62,Sylhet,Bangladesh,2021-07-04,Consumer,customer463@mail.com
464,Customer464,LN464,Male,60,Dhaka,Bangladesh,2021-02-01,Corporate,customer464@mail.com
465,Customer465,LN465,Female,61,Khulna,Bangladesh,2023-09-25,Home Office,customer465@mail.com
466,Customer466,LN466,Male,50,Chattogram,Bangladesh,2023-02-01,Consumer,customer466@mail.com
467,Customer467,LN467,Female,34,Rajshahi,Bangladesh,2022-07-23,Corporate,customer467@mail.com
468,Customer468,LN468,Male,65,Khulna,Bangladesh,2021-11-06,Consumer,customer468@mail.com
469,Customer469,LN469,Male,28,Rajshahi,Bangladesh,2024-10-27,Consumer,customer469@mail.com
470,Customer470,LN470,Female,30,Rajshahi,Bangladesh,2023-04-10,Corporate,customer470@mail.com
471,Customer471,LN471,Male,67,Chattogram,Bangladesh,2023-09-19,Home Office,customer471@mail.com
472,Customer472,LN472,Female,28,Sylhet,Bangladesh,2023-12-16,Consumer,customer472@mail.com
473,Customer473,LN473,Male,48,Dhaka,Bangladesh,2023-03-02,Home Office,customer473@mail.com
474,Customer474,LN474,Female,45,Sylhet,Bangladesh,2024-07-20,Corporate,customer474@mail.com
475,Customer475,LN475,Male,61,Khulna,Bangladesh,2022-04-09,Consumer,customer475@mail.com
476,Customer476,LN476,Female,23,Sylhet,Bangladesh,2022-11-09,Corporate,customer476@mail.com
477,Customer477,LN477,Male,58,Khulna,Bangladesh,2025-01-19,Corporate,customer477@mail.com
478,Customer478,LN478,Female,33,Khulna,Bangladesh,2023-09-06,Corporate,customer478@mail.com
479,Customer479,LN479,Male,21,Dhaka,Bangladesh,2022-11-01,Corporate,customer479@mail.com
480,Customer480,LN480,Female,52,Chattogram,Bangladesh,2024-06-26,Consumer,customer480@mail.com
481,Customer481,LN481,Female,65,Dhaka,Bangladesh,2022-11-29,Home Office,customer481@mail.com
482,Customer482,LN482,Female,43,Sylhet,Bangladesh,2023-09-21,Home Office,customer482@mail.com
483,Customer483,LN483,Male,29,Khulna,Bangladesh,2021-03-19,Consumer,customer483@mail.com
484,Customer484,LN484,Female,28,Rajshahi,Bangladesh,2022-06-18,Consumer,customer484@mail.com
485,Customer485,LN485,Male,54,Rajshahi,Bangladesh,2021-04-18,Home Office,customer485@mail.com
486,Customer486,LN486,Female,42,Khulna,Bangladesh,2024-07-20,Home Office,customer486@mail.com
487,Customer487,LN487,Male,35,Dhaka,Bangladesh,2023-02-03,Consumer,customer487@mail.com
488,Customer488,LN488,Female,36,Chattogram,Bangladesh,2021-01-15,Corporate,customer488@mail.com
489,Customer489,LN489,Male,40,Dhaka,Bangladesh,2022-01-05,Consumer,customer489@mail.com
490,Customer490,LN490,Male,55,Khulna,Bangladesh,2024-08-20,Home Office,customer490@mail.com
491,Customer491,LN491,Female,35,Khulna,Bangladesh,2021-07-24,Corporate,customer491@mail.com
